,Time (s),Trial time (s),#Trial, C00, C01, C02, C03, C04, C05, C06, C07, C08, C09, C10, C11, C12, C13, C14, C15, C16, C17, C18,Sample, GPIO-1, GPIO-2, GPIO-3, GPIO-4, BNC Sync Output, BNC Trigger Input, EX-LED, Digital GPI 0, Digital GPI 1, Digital GPI 2, Digital GPI 3, Digital GPI 4, Digital GPI 5, Digital GPI 6, Digital GPI 7, OG-LED
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36078,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False
1,0.049961,0.049961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36128,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False
2,0.099922,0.099922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.980232e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36178,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False
3,0.149883,0.149883,0.0,0.0,0.0,0.01871638,0.0,0.0,0.0,0.0,0.0,2.980232e-08,0.0,0.0,0.0,0.7243816,0.0,0.0,0.0,0.0,0.0,0.0,36228,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False
4,0.199844,0.199844,0.0,0.0,0.0,0.01550872,0.0,0.0,0.0,0.0,0.0,1.490116e-08,0.0,0.0,0.0,0.5675604999999999,0.0,0.0,0.21968629999999997,0.0,0.0,0.0,36278,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False
5,0.24980500000000003,0.24980500000000003,0.0,0.0,0.0,0.01285079,0.0,0.0,0.0,0.0,0.0,7.450581e-09,0.0,0.0,0.0,0.44468950000000007,0.0,0.0,1.1127340000000001,0.0,0.0,0.0,36328,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False
6,0.299766,0.299766,0.0,0.0,0.0,0.01064838,0.0,0.0,0.0,0.0,0.0,7.450581e-09,0.0,0.0,0.0,0.34841890000000003,0.0,0.0,0.8458546,0.0,0.0,0.0,36378,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False
7,0.349727,0.349727,0.0,0.0,0.0,0.008823434,0.0,0.0,0.0,0.0,0.0,0.009891342,0.0,0.0,0.0,0.27298979999999995,0.0,0.0,0.6429841,0.0,0.0,0.0,36428,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False
8,0.399688,0.399688,0.0,0.0,0.0,0.007311249000000001,0.0,0.0,0.0,0.0,0.0,0.00598265,0.0,0.0,0.0,0.6852444000000001,0.0,0.0,0.48877020000000004,0.0,0.0,0.0,36478,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False
9,0.44964899999999997,0.44964899999999997,0.0,0.0,0.0,0.006058226,0.0,0.0,0.0,0.0,0.0,0.003618529,0.0,0.0,0.0,0.5368961,0.0,0.0,0.37154309999999996,0.0,0.0,0.0,36528,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False
10,0.49961000000000005,0.49961000000000005,0.0,0.0,0.0,0.00501995,0.0,0.0,0.0,0.0,0.0,0.00218862,0.0,0.0,0.0,0.4206637,0.0,0.0,0.375697,0.0,0.0,0.0,36578,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False
11,0.549571,0.549571,0.0,0.0,0.365217,0.004159616,0.0,0.0,0.0,0.8291344999999999,0.0,0.0013237589999999999,0.0,0.0,0.0,0.32959440000000007,0.0,0.0,0.2855895,0.0,0.0,0.0,36628,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False
12,0.599532,0.599532,0.0,0.0,0.285238,0.0034467290000000004,0.0,0.0,0.0,0.6825269,0.0,0.0008006583,0.0,0.0,0.0,0.2582406,0.0,0.0,0.21709339999999996,0.0,0.0,0.0,36678,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False
13,0.649493,0.649493,0.0,0.0,0.2227736,0.0028560190000000004,0.0,0.0,0.0,0.5618426,0.0,0.0004842679,0.0,0.0,0.0,0.20233420000000002,0.0,0.0,0.43129449999999997,0.0,0.0,0.0,36727,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False
14,0.699454,0.699454,0.0,0.0,0.17398829999999998,0.002366547,0.0,0.0,0.0,0.46249759999999995,0.0,0.00029290319999999997,0.0,0.0,0.0,0.158531,0.0,0.0,0.32785240000000004,0.0,0.0,0.0,36777,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False
15,0.749415,0.749415,0.0,0.0,0.1358865,0.001960961,0.0,0.0,0.0,0.38071869999999997,0.0,0.00017715869999999998,0.0,0.0,0.0,0.1242106,0.0,0.0,0.24921999999999997,0.0,0.0,0.0,36827,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False
16,0.799376,0.799376,0.0,0.0,0.1061287,0.001624886,0.0,0.0,0.0,0.31340009999999996,0.0,0.00010715209999999999,0.0,0.0,0.0,0.09732033,0.0,0.0,0.1894468,0.0,0.0,0.0,36877,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False
17,0.8493370000000001,0.8493370000000001,0.0,0.0,0.08288754,0.001346409,0.0,0.0,0.0,0.2579847,0.0,6.480959e-05,0.0,0.0,0.0,0.07625149,0.0,0.0,0.14400970000000002,0.0,0.0,0.0,36927,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False
18,0.8992979999999999,0.8992979999999999,0.0,0.0,0.06473596,0.001115657,0.0,0.0,0.0,0.2123678,0.0,3.9199240000000005e-05,0.0,0.0,0.0,0.05974384,0.0,0.0,0.10947029999999999,0.0,0.0,0.0,36977,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False
19,0.949259,0.949259,0.0,0.0,0.05055941,0.0009244527,0.0,0.0,0.0,0.174817,0.0,2.370914e-05,0.0,0.0,0.0,0.04680992,0.0,0.0,0.5177440999999999,0.0,0.0,0.0,37027,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False
20,0.9992200000000001,0.9992200000000001,0.0,0.0,0.03948738,0.0007660174,0.0,0.0,0.0,0.1439058,0.0541231,1.434017e-05,0.0,0.0,0.0,0.03667606,0.0,0.0,0.3935679,0.0,0.0,0.0,37077,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False
21,1.049181,1.049181,0.0,0.0,0.03084003,0.0006347351,0.0,0.4674557,0.0,0.11846040000000001,0.04200018,8.673469e-06,0.0,0.0,0.0,0.02873607,0.0,0.0,0.2991742,0.0,0.0,0.0,37127,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False
22,1.099142,1.099142,0.0,0.0,0.02408636,0.0005259524,0.0,0.5908281,0.0,0.09751423,0.03259265,5.246035e-06,0.0,0.0,0.0,0.02251501,0.0,0.0,0.4968944,0.0,0.0,0.0,37177,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False
23,1.149103,1.149103,0.0,0.0,0.1253265,0.0004358132,0.0,0.504316,0.0,0.08027177,0.02529229,3.172996e-06,0.0,0.0,0.0,0.01764074,0.0,0.0,0.3777188,0.0,0.0,0.0,37227,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False
24,1.199064,1.199064,0.0,0.0,0.09788121,0.00036112220000000003,0.0,0.4304715,0.0,0.06607811,0.01962712,1.919146e-06,0.0,0.0,0.0,0.01382171,0.0,0.0,0.2871264,0.0,0.0,0.0,37277,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False
25,1.249025,1.249025,0.0,0.0,0.07644617,0.0002992321,0.0,0.3674397,0.0,0.05439418,0.01523088,1.1607700000000002e-06,0.0,0.0,0.0,0.01082945,0.0,0.0,1.323184,0.0,0.0,0.0,37327,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False
26,1.298986,1.298986,0.0,0.0,0.05970519,0.0002479488,0.0,0.3136374,0.0,0.044776199999999995,0.01181935,7.020769e-07,0.0,0.0,0.0,0.46170550000000005,0.0,0.0,1.00583,0.0,0.0,0.0,37377,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False
27,1.348947,1.348947,0.0,0.0,0.04663033,0.0002054546,0.0,0.26771300000000003,0.0,0.03685888,0.009171956,4.246423e-07,0.0,0.0,0.0,0.3617511,0.0,0.0,0.7645909000000001,0.0,0.0,0.0,37427,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False
28,1.398908,1.398908,0.0,0.0,0.03641874,0.0001702432,0.0,0.2285131,0.0,0.03034149,0.0071175480000000005,2.568394e-07,0.0,0.0,0.0,0.2834357,0.0,0.0,0.5812107,0.0,0.0,0.0,37477,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False
29,1.448869,1.448869,0.0,0.0,0.02844338,0.0001410665,0.0,0.4082226,0.0,0.02497651,0.005523304000000001,1.55346e-07,0.0,0.0,0.0,0.22207480000000002,0.0,0.0,0.4418126,0.0,0.0,0.0,37527,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False
30,1.4988299999999999,1.4988299999999999,0.0,0.0,0.02221456,0.00011689010000000001,0.0,0.6250791,0.0,0.02056016,0.00428615,9.395902e-08,0.0,0.0,0.0,0.1739979,0.0,0.0,0.33584780000000003,0.0,0.0,0.0,37577,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False
31,1.548791,1.548791,0.0,0.0,0.01734978,9.685714e-05,0.0,0.5335519,0.0,0.01692472,0.0033261040000000003,5.68299e-08,0.0,0.0,0.0,0.1363292,0.0,0.0,1.127517,0.0,0.0,0.0,37627,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False
32,1.598752,1.598752,0.0,0.0,0.01355035,8.025749e-05,0.0,1.063503,0.0,0.01393209,0.002581097,3.4372830000000005e-08,0.0,0.0,0.0,0.1068153,0.0,0.0,1.44365,0.0,0.0,0.0,37677,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False
33,1.648713,1.648713,0.0,0.0,0.01058295,6.650273e-05,0.0,0.9077791999999999,0.0,0.01146862,0.002002962,2.078996e-08,0.0,0.0,0.0,0.1724477,0.0,0.0,1.0974030000000001,0.0,0.0,0.0,37727,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False
34,1.6986740000000002,1.6986740000000002,0.0,0.0,0.008265385,5.5105309999999996e-05,0.0,0.7748576,0.0,0.009440737,0.0015543229999999998,1.257454e-08,0.0,0.0,0.0,0.1351146,0.0,0.0,0.8342011,0.0,0.0,0.0,37777,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False
35,1.748635,1.748635,0.0,0.0,0.006455346,4.5661199999999996e-05,0.0,0.8616326999999999,0.0,0.007771426,0.001206173,7.605545000000001e-09,0.0,0.0,0.0,0.10586369999999999,0.0,0.0,0.8124483,0.0,0.0,0.0,37827,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False
36,1.7985959999999999,1.7985959999999999,0.0,0.0,0.005041687,3.783565e-05,0.0,0.7354681,0.0,0.006397283,0.0009360051,4.600116e-09,0.0,0.0,0.0,0.26862240000000004,0.0,0.0,0.6175899,0.0,0.0,0.0,37877,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False
37,1.848557,1.848557,0.0,0.0,0.003937606,3.135127e-05,0.0,0.6277772,0.0,0.0052661159999999995,0.0007263513000000001,2.7823200000000004e-09,0.0,0.0,0.0,0.21046839999999997,0.0,0.0,0.4694666,0.0,0.0,0.0,37927,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False
38,1.898518,1.898518,0.0,0.0,0.0030753079999999997,2.59782e-05,0.0,0.6853232,0.0,0.004334961,0.0005636574,1.6828499999999998e-09,0.0,0.0,0.0,0.7104054,0.0,0.0,0.3568693,0.0,0.0,0.0,37977,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False
39,1.948479,1.948479,0.0,0.0,0.002401845,2.152598e-05,0.0,0.5849747,0.0,0.003568453,0.0004374049,1.01785e-09,0.0,0.0,0.0,0.55661,0.0,0.0,0.998411,0.0,0.0,0.0,38026,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False
40,1.9984400000000002,1.9984400000000002,0.0,0.0,0.0018758639999999999,1.7836800000000002e-05,0.0,0.49931980000000004,0.0,0.0029374790000000002,0.0003394315,6.156333e-10,0.0,0.0,0.0,0.4361097,0.0,0.0,0.7589511999999999,0.0,0.0,0.0,38076,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False
41,2.0484009999999997,2.0484009999999997,0.0,0.0,0.001465068,1.4779879999999997e-05,0.0,0.7182911,0.0,0.002418074,0.0002634029,3.723579e-10,0.0,0.0,0.0,0.3416965,0.0,0.0,0.5769236,0.0,0.0,0.0,38126,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False
42,2.098362,2.098362,0.0,0.0,0.001144232,1.2246860000000002e-05,0.0,0.6131153,0.0,0.00199051,0.00020440389999999998,2.252158e-10,0.0,0.0,0.0,0.2677228,0.0,0.0,0.43855370000000005,0.0,0.0,0.0,38176,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False
43,2.148323,2.148323,0.0,0.0,0.0008936563,1.014796e-05,0.0,0.5233399000000001,0.0,0.0016385479999999999,0.0001586199,1.362189e-10,0.0,0.0,0.0,0.2097636,0.0,0.0,1.082927,0.0,0.0,0.0,38226,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False
44,2.198284,2.198284,0.0,0.0,0.0006979541999999999,8.408772e-06,0.0,0.4467098,0.0,0.00134882,0.0001230909,8.239023e-11,0.0,0.0,0.0,0.1643519,0.0,0.0,0.8231970999999999,0.0,0.0,0.0,38276,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False
45,2.2482450000000003,2.2482450000000003,0.0,0.0,0.0005451089,6.967653e-06,0.0,0.3813003,0.0,0.001110322,9.552004000000001e-05,4.983267e-11,0.0,0.0,0.0,0.12877139999999998,0.0,0.0,0.6257608,0.0,0.0,0.0,38326,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False
46,2.298206,2.298206,0.0,0.0,0.145226,5.7735170000000005e-06,0.0,0.32546840000000005,0.0,0.0009139949000000001,7.412470999999999e-05,3.014065e-11,0.0,0.0,0.0,0.1008938,0.0,0.0,0.47567780000000004,0.0,0.0,0.0,38376,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False
47,2.3481669999999997,2.3481669999999997,0.0,0.0,0.38334640000000003,4.784035e-06,0.0,0.2778117,0.0,0.0007523823,5.752166999999999e-05,1.8230170000000002e-11,0.0,0.0,0.0,0.07905131,0.0,0.0,0.3615908,0.0,0.0,0.0,38426,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False
48,2.398128,2.398128,0.0,0.0,0.29939720000000003,3.964134e-06,0.0,0.2371331,0.0,0.0006193461,4.463751e-05,1.1026289999999999e-11,0.0,0.0,0.0,0.06193752,0.0,0.0,0.2748665,0.0,0.0,0.0,38476,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False
49,2.448089,2.448089,0.0,0.0,0.4788476,3.284749e-06,0.0,0.2024109,0.0,0.0005098333,3.463924e-05,6.669108e-12,0.0,0.0,0.0,0.04852869,0.0,0.0,0.20894229999999997,0.0,0.0,0.0,38526,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False
50,2.49805,2.49805,0.0,0.0,1.331608,2.7217989999999997e-06,0.0,0.1727729,0.0,0.0004196846,2.688047e-05,4.033724e-12,0.0,0.0,0.0,0.03802273,0.0,0.0,0.15882939999999998,0.0,0.0,0.0,38576,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False
51,2.5480110000000002,2.5480110000000002,0.0,0.0,1.927613,2.25533e-06,0.0,0.1474746,0.0,0.000345476,2.0859570000000004e-05,2.439746e-12,0.0,0.1183105,0.0,0.02979121,0.0,0.0,0.1207356,0.0,0.0,0.0,38626,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False
52,2.597972,2.597972,0.0,0.0,3.11999,1.8688050000000001e-06,0.0,0.1258806,0.0,0.000284389,1.618728e-05,1.475649e-12,0.0,0.06670661,0.0,0.02334172,0.0,0.0,0.09177826,0.0,0.0,0.0,38676,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False
53,2.647933,2.647933,0.0,0.0,3.055729,1.548524e-06,0.0,0.1074486,0.0,0.0002341033,1.256152e-05,8.925266999999999e-13,0.0,0.03761096,0.0,0.01828848,0.0,0.0,0.06976607,0.0,0.0,0.0,38726,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False
54,2.697894,2.697894,0.0,0.0,2.3865540000000003,1.283133e-06,0.0,0.09171541,0.0,0.0001927092,9.747892e-06,5.398332e-13,0.0,0.02120605,0.0,0.01432921,0.0,0.0,0.05303331,0.0,0.0,0.0,38776,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False
55,2.747855,2.747855,0.0,0.0,1.863921,1.063226e-06,0.0,0.07828598,0.0,0.0001586343,7.564482e-06,3.2651109999999997e-13,0.0,0.01195653,0.0,0.01122709,0.0,0.0,0.1999193,0.0,0.0,0.0,38826,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False
56,2.797816,2.797816,0.0,0.0,1.455741,8.810076e-07,0.0,0.06682295,0.0,0.00013058459999999998,5.870128999999999e-06,1.97486e-13,0.0,0.006741411,0.0,0.00879654,0.0,0.0,0.15197049999999998,0.0,0.0,0.0,38876,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False
57,2.8477770000000002,2.8477770000000002,0.0,0.0,1.136947,7.300180000000001e-07,0.0,0.0570384,0.0,0.00010749459999999999,4.555291000000001e-06,1.14563,0.0,0.0038009859999999997,0.0,0.006892181,0.0,0.0,0.5085407000000001,0.0,0.0,0.0,38926,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False
58,2.897738,2.897738,0.0,0.0,0.8879669,6.049054e-07,0.0,1.129661,0.0,8.848744000000001e-05,3.534961e-06,0.7614754,0.0,0.002143097,0.0,0.005400095,0.0,0.0,0.3865719,0.0,0.0,0.0,38976,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False
59,2.947699,2.947699,0.0,0.0,0.6935107,5.01235e-07,0.0,1.086587,0.0,7.284109000000001e-05,2.7431720000000003e-06,0.4605686,0.0,0.001208335,0.0,0.004231031,0.0,0.0,0.29385609999999995,0.0,0.0,0.0,39026,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False
60,2.9976599999999998,2.9976599999999998,0.0,0.0,0.5416385,4.15332e-07,0.0,0.9274833,0.0,5.996133000000001e-05,2.128735e-06,0.278569,0.0,0.0006812911,0.0,0.003315056,0.0,0.0,0.22337739999999998,0.0,0.0,0.0,39076,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False
61,3.047621,3.047621,0.0,0.0,0.4230249,3.4415120000000003e-07,0.0,0.7916766,0.0,4.935897e-05,1.6519239999999998e-06,0.1684888,0.0,0.008614136,0.0,0.002597381,0.0,0.0,0.2849603,0.0,0.0,0.0,39126,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False
62,3.097582,3.097582,0.0,0.0,0.33038649999999997,2.851696e-07,0.0,0.6757553000000001,0.0,4.063132e-05,1.281913e-06,0.12468299999999999,0.0,0.004856878,0.0,0.002035075,0.0,0.0,1.369143,0.0,0.0,0.0,39176,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False
63,3.147543,3.147543,0.0,0.0,0.258035,2.3629639999999998e-07,0.0,0.5768079,0.0,3.3446890000000006e-05,9.947797e-07,0.07541288,0.0,0.002738436,0.0,0.001594502,0.0,0.0,1.2107809999999999,0.0,0.0,0.0,39226,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False
64,3.197504,3.197504,0.0,0.0,0.20152779999999998,1.957992e-07,0.0,0.49234880000000003,0.0,2.753281e-05,7.719611e-07,0.04561251,0.0,0.001544003,0.0,0.0012493089999999999,0.0,0.0,0.9203859000000001,0.0,0.0,0.0,39276,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False
65,3.247465,3.247465,0.0,0.0,0.1573952,1.622426e-07,0.0,0.4202566,0.0,2.266446e-05,5.990511e-07,0.03271422,0.0,0.0008705497999999999,0.0,0.0009788467999999999,0.0,0.0,0.6996397,0.0,0.0,0.0,39325,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False
66,3.297426,3.297426,0.0,0.0,0.1229272,1.34437e-07,0.0,0.3587205,0.0,1.865693e-05,4.6487090000000004e-07,0.01978677,0.0,0.0004908391,0.0,0.0007669366000000001,0.0,0.0,0.5318375,0.0,0.0,0.0,39375,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False
67,3.3473870000000003,3.3473870000000003,0.0,0.0,0.09600729,1.113968e-07,0.0,0.3620845,0.0,1.5358010000000002e-05,3.607454e-07,0.01196777,0.0,0.00027674810000000003,0.0,0.0006009028,0.0,0.0,1.403881,0.0,0.0,0.0,39425,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False
68,3.3973480000000005,3.3973480000000005,0.0,0.0,0.07498261,9.230530999999999e-08,0.0,1.3029899999999999,0.0,1.264241e-05,2.799428e-07,0.007238552,0.0,0.00015603790000000002,0.0,0.0004708136,0.0,0.0,1.067173,0.0,0.0,0.0,39475,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False
69,3.4473089999999997,3.4473089999999997,0.0,0.0,0.05856214,7.648577e-08,0.0,1.346068,0.0,1.040698e-05,2.17239e-07,0.004378145,0.0,8.79783e-05,0.0,0.00036888739999999995,0.0,0.0,0.8112214,0.0,0.0,0.0,39525,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False
70,3.49727,3.49727,0.0,0.0,1.554915,6.337742e-08,0.0,1.14897,0.0,8.566816e-06,1.685801e-07,0.0026480640000000003,0.0,4.9604499999999996e-05,0.0,0.0002890271,0.0,0.0,0.6166573000000001,0.0,0.0,0.0,39575,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False
71,3.5472309999999996,3.5472309999999996,0.0,0.0,1.46261,5.2515619999999997e-08,0.0,0.9807318000000002,0.0,7.0520320000000004e-06,1.308202e-07,0.001601647,0.0,2.796833e-05,0.0,0.0002264557,0.0,0.0,0.4687576,0.0,0.0,0.0,39625,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False
72,3.5971919999999997,3.5971919999999997,0.0,0.0,1.142313,4.351534e-08,0.0,0.8371280999999999,0.0,0.09849889999999999,1.01518e-07,0.0009687357000000001,0.0,1.576928e-05,0.0,0.00017743040000000001,0.0,0.0,0.3563303,0.0,0.0,0.0,39675,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False
73,3.647153,3.647153,0.0,0.0,0.8921571,3.6057559999999996e-08,0.0,0.7145516,0.0,0.08108233,7.877922e-08,0.0005859272,0.0,8.891141e-06,0.0,0.00013901860000000002,0.0,0.0,0.2708677,0.0,0.0,0.0,39725,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False
74,3.697114,3.697114,0.0,0.0,0.6967833000000001,2.987791e-08,0.0,0.6099234,0.0,0.06674536,6.113362000000001e-08,0.0003543905,0.0,5.013061e-06,0.0,0.0001089225,0.0,0.0,0.2059026,0.0,0.0,0.0,39775,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False
75,3.747075,3.747075,0.0,0.0,0.5441945,2.4757349999999997e-08,0.0,1.2638989999999999,0.0,0.05494344,4.7440430000000005e-08,0.00021434849999999998,0.0,2.826497e-06,0.0,8.53419e-05,0.0,0.0,0.1565187,0.0,0.0,0.0,39825,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False
76,3.797036,3.797036,0.0,0.0,0.42502109999999993,0.1278637,0.0,1.556127,0.0,0.04522834,3.681434e-08,0.549725,0.0,1.5936539999999999e-06,0.0,6.686627e-05,0.0,0.0,0.11897910000000002,0.0,0.0,0.0,39875,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False
77,3.846997,3.846997,0.0,0.0,0.33194559999999995,0.10595009999999999,0.0,1.328271,0.0,0.03723107,2.856837e-08,0.33249409999999996,0.0,8.985441999999999e-07,0.0,5.239042e-05,0.0,0.0,1.778415,0.0,0.0,0.0,39925,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False
78,3.896958,3.896958,0.0,0.0,0.2592527,0.08779206,0.0,1.133779,0.0,0.03064787,2.21694e-08,0.2011047,0.0,5.066231e-07,0.0,4.104844e-05,0.0,0.0,1.3518780000000001,0.0,0.0,0.0,39975,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False
79,3.9469190000000003,3.9469190000000003,0.0,0.0,0.2024788,0.07274601,0.0,0.9677652,0.0,0.02522872,1.720372e-08,0.1216356,0.0,2.856475e-07,0.0,3.216188e-05,0.0,0.0,1.027642,0.0,0.0,0.0,40025,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False
80,3.9968800000000004,3.9968800000000004,0.0,0.0,0.1581379,0.06027859,0.0,0.8260601000000001,0.0,0.02076777,1.33503e-08,0.07356972,0.0,1.6105560000000001e-07,0.0,2.519916e-05,0.0,0.0,0.7811716999999999,0.0,0.0,0.0,40075,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False
81,4.046841000000001,4.046841000000001,0.0,0.0,0.12350719999999998,0.04994787,0.0,0.7051042,0.0,0.01709562,1.0359989999999998e-08,0.04449769,0.0,9.080744000000001e-08,0.0,1.974381e-05,0.0,0.0,0.5938147,0.0,0.0,0.0,40125,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False
82,4.096801999999999,4.096801999999999,0.0,0.0,0.09646033,0.04138767,0.0,0.6018593000000001,0.0,0.01407277,8.039478e-09,0.1264982,0.0,5.119963999999999e-08,0.0,1.546948e-05,0.0,0.0,1.047822,0.0,0.0,0.0,40175,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False
83,4.146763,4.146763,0.0,0.0,0.07533644,0.03429453,0.0,0.5137321,0.0,0.01158442,6.238732e-09,0.07651082,0.0,0.44248999999999994,0.0,1.21205e-05,0.0,0.0,0.7965118,0.0,0.0,0.0,40225,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False
84,4.196724,4.196724,0.0,0.0,0.05883849,0.02841704,0.0,0.4385088,0.0,0.009536065,4.841331000000001e-09,0.04627658,0.0,0.24948760000000003,0.0,9.496535e-06,0.0,0.0,1.316786,0.0,0.0,0.0,40275,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False
85,4.246685,4.246685,0.0,0.0,0.04595342,0.02354684,0.0,0.37430019999999997,0.0,0.007849898000000001,3.756932e-09,0.02798979,0.0,0.1406677,0.0,7.440634e-06,0.0,0.0,1.000967,0.0,0.0,0.0,40325,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False
86,4.296646,4.296646,0.0,0.0,0.03589007,0.01951132,0.0,0.3194933,0.0,0.006461879,2.9154240000000003e-09,0.01692926,0.0,0.07931218,0.0,5.8298140000000005e-06,0.0,0.0,0.7608942,0.0,0.0,0.0,40375,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False
87,4.346607,4.346607,0.0,0.0,0.02803049,0.01616741,0.0,0.2727115,0.0,0.00531929,2.262404e-09,0.01023945,0.0,0.04471831,0.0,4.56772e-06,0.0,0.0,0.5784007,0.0,0.0,0.0,40425,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False
88,4.396568,4.396568,0.0,0.0,0.02189208,0.013396600000000002,0.0,0.2327797,0.0,0.004378733,1.7556529999999997e-09,0.006193196,0.0,0.14698529999999999,0.0,3.5788560000000002e-06,0.0,0.0,0.4396765,0.0,0.0,0.0,40475,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False
